CreditoID,FechaCorte,SalCapVigente,SalCapAtrasado,SalCapVencido,SalCapVenNoExi,SalIntOrdinario,SalIntAtrasado,SalIntVencido,SalIntProvision,SalIntNoConta,SalMoratorios,SalComFaltaPago,SalOtrasComisi,SalIVAInteres,SalIVAMoratorios,SalIVAComFalPago,SalIVAComisi,PasoCapAtraDia,PasoCapVenDia,PasoCapVNEDia,PasoIntAtraDia,PasoIntVenDia,CapRegularizado,IntOrdDevengado,IntMorDevengado,ComisiDevengado,PagoCapVigDia,PagoCapAtrDia,PagoCapVenDia,PagoCapVenNexDia,PagoIntOrdDia,PagoIntVenDia,PagoIntAtrDia,PagoIntCalNoCon,PagoComisiDia,PagoMoratorios,PagoIvaDia,IntCondonadoDia,MorCondonadoDia,DiasAtraso,NoCuotasAtraso,MaximoDiasAtraso,LineaCreditoID,ClienteID,MonedaID,FechaInicio,FechaVencimiento,FechaExigible,FechaLiquida,ProductoCreditoID,EstatusCredito,SaldoPromedio,MontoCredito,FrecuenciaCap,PeriodicidadCap,FrecuenciaInt,PeriodicidadInt,NumAmortizacion,FechTraspasVenc,FechAutoriza,ClasifRegID,Calificacion,PorcReserva,EmpresaID,Usuario,FechaActual,DireccionIP,ProgramaID,Sucursal,NumTransaccion
100002892,2015-01-19,3391.86,0.00,0.00,0.00,0.00,0.00,0.00,123.90,0.00,0.00,0.00,0.00,1516.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,221,1,2013-08-26,2015-02-26,1900-01-01,1900-01-01,1100,V,3391.86,20000.00,M,30,M,30,18,1900-01-01,2013-08-23,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100002949,2015-01-19,0.00,0.00,20320.53,0.00,0.00,0.00,2309.86,0.00,25.05,11155.67,517.24,0.00,2163.94,230.40,82.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,237,4,236,0,226,1,2013-08-28,2014-08-28,1900-01-01,1900-01-01,1200,B,20320.53,50000.00,M,30,M,30,12,2014-08-25,2013-08-27,41120,E,100.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100003007,2015-01-19,0.00,0.00,6168.89,0.00,0.00,0.00,456.93,0.00,0.00,6866.09,603.40,0.00,148.61,16.06,68.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,424,7,353,0,231,1,2013-08-30,2014-02-14,1900-01-01,1900-01-01,1100,B,6168.89,10000.00,C,14,C,14,12,2014-02-19,2013-08-29,41120,E,100.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100003031,2015-01-19,0.00,0.00,2543.02,0.00,0.00,0.00,72.13,0.00,0.00,2521.97,215.50,0.00,202.35,30.72,27.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,371,6,363,0,234,1,2013-09-03,2014-02-18,1900-01-01,1900-01-01,1100,B,2543.02,10000.00,S,7,S,7,24,2014-04-14,2013-09-02,41120,E,100.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100003244,2015-01-19,0.00,0.00,15838.68,0.00,0.00,0.00,934.59,0.00,1778.58,7657.23,1034.48,0.00,319.72,370.86,62.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,368,9,336,0,252,1,2013-09-17,2014-09-17,1900-01-01,1900-01-01,1100,B,15838.68,20000.00,M,30,M,30,12,2014-02-17,2013-09-12,41120,E,100.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100003279,2015-01-19,0.00,0.00,6039.12,1813.98,0.00,0.00,1217.01,0.00,953.18,2095.50,775.80,0.00,485.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,252,9,251,0,250,1,2013-09-13,2015-03-13,1900-01-01,1900-01-01,1300,B,7853.10,11000.00,M,30,M,30,18,2014-08-11,2013-09-12,41120,E,100.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100003376,2015-01-19,0.00,0.00,8628.28,0.00,0.00,0.00,1197.50,0.00,215.68,4871.90,775.86,0.00,530.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,274,6,273,0,259,1,2013-09-20,2014-09-20,1900-01-01,1900-01-01,1100,B,8628.28,15000.00,M,30,M,30,12,2014-07-21,2013-09-19,41120,E,100.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100003392,2015-01-19,0.00,0.16,806.43,0.00,0.00,0.00,14.53,0.00,0.00,349.03,86.20,0.00,666.15,49.18,151.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,148,1,147,0,262,1,2013-09-23,2014-08-25,1900-01-01,1900-01-01,1100,B,806.59,15000.00,C,14,C,14,24,2014-11-24,2013-09-20,41120,E,90.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100003449,2015-01-19,0.00,0.00,10397.91,4824.28,0.00,0.00,2496.80,0.00,2097.71,4160.98,1163.79,0.00,769.95,8.58,41.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,267,9,266,0,75,1,2013-09-25,2015-03-25,1900-01-01,1900-01-01,1100,B,15222.19,20000.00,M,30,M,30,18,2014-07-28,2013-09-24,41120,E,100.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100003490,2015-01-19,0.00,0.00,4556.20,0.00,0.00,0.00,557.85,0.00,448.91,3941.32,1680.90,0.00,39.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,440,39,362,0,194,1,2013-09-25,2014-07-30,1900-01-01,1900-01-01,1100,B,4556.20,5000.00,S,7,S,7,44,2014-02-04,2013-09-24,41120,E,100.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100003503,2015-01-19,0.00,0.00,11445.74,0.00,0.00,0.00,1372.10,0.00,476.65,8574.70,1551.72,0.00,373.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354,13,353,0,268,1,2013-09-26,2014-07-31,1900-01-01,1900-01-01,1100,B,11445.74,16000.00,Q,15,Q,15,20,2014-04-30,2013-09-25,41120,E,100.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100003546,2015-01-19,0.00,0.00,8677.28,0.00,0.00,0.00,975.95,0.00,816.71,5938.01,1594.70,0.00,239.54,11.97,69.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,375,38,360,0,273,1,2013-09-27,2014-09-26,1900-01-01,1900-01-01,1300,B,8677.28,11000.00,S,7,S,7,52,2014-04-09,2013-09-26,41120,E,100.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100003562,2015-01-19,12136.21,3512.32,0.00,0.00,0.00,474.08,0.00,372.38,0.00,215.50,129.31,0.00,3614.65,43.08,103.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.73,10.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21,1,20,0,274,1,2013-09-30,2015-03-30,1900-01-01,1900-01-01,1300,V,15648.53,50000.00,M,30,M,30,18,1900-01-01,2013-09-27,41120,B3,15.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100003627,2015-01-19,0.00,0.00,16713.76,0.00,0.00,0.00,1952.45,0.00,1708.73,12550.06,2456.89,0.00,306.26,7.08,20.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,407,20,364,0,280,1,2013-09-30,2014-09-01,1900-01-01,1900-01-01,1100,B,16713.76,20000.00,C,14,C,14,24,2014-03-10,2013-09-27,41120,E,100.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100003651,2015-01-19,9784.61,0.00,0.00,0.00,0.00,0.00,0.00,257.34,0.00,0.00,0.00,0.00,2964.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,282,1,2013-10-02,2015-04-02,1900-01-01,1900-01-01,1100,V,9874.50,40000.00,M,30,M,30,18,1900-01-01,2013-10-01,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100003759,2015-01-19,3639.15,0.00,0.00,0.00,0.00,0.00,0.00,58.49,0.00,0.00,0.00,0.00,1110.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,1,0,290,1,2013-10-09,2015-04-09,1900-01-01,1900-01-01,1300,V,3909.53,15000.00,M,30,M,30,18,1900-01-01,2013-10-08,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100003821,2015-01-19,0.00,0.00,3645.08,0.00,0.00,0.00,121.72,0.00,0.00,3406.31,344.80,0.00,202.26,32.24,68.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,341,4,340,0,294,1,2013-10-10,2014-03-27,1900-01-01,1900-01-01,1100,B,3645.08,10000.00,C,14,C,14,12,2014-05-13,2013-10-09,41120,E,100.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100003856,2015-01-19,0.00,0.00,13862.67,0.00,0.00,0.00,1706.21,0.00,686.45,11092.14,1939.65,0.00,263.16,9.50,41.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,378,15,363,0,47,1,2013-10-15,2014-07-22,1900-01-01,1900-01-01,1300,B,13862.67,17500.00,C,14,C,14,20,2014-04-07,2013-10-11,41120,E,100.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100003872,2015-01-19,0.00,0.00,6766.69,0.00,0.00,0.00,334.10,0.00,0.00,6349.60,646.55,0.00,279.37,31.21,82.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,349,5,348,0,298,1,2013-10-15,2014-04-01,1900-01-01,1900-01-01,1100,B,6766.69,15000.00,C,14,C,14,12,2014-05-05,2013-10-15,41120,E,100.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100003881,2015-01-19,5336.87,0.00,0.00,0.00,0.00,0.00,0.00,96.72,0.00,0.00,0.00,0.00,2065.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,299,1,2013-10-15,2015-03-03,1900-01-01,1900-01-01,1300,V,5539.52,35000.00,C,14,C,14,36,1900-01-01,2013-10-15,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100003902,2015-01-19,4740.17,4276.75,0.00,0.00,0.00,424.93,0.00,90.04,0.00,329.39,387.93,0.00,1956.31,59.82,82.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.93,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55,4,54,0,301,1,2013-10-16,2015-03-04,1900-01-01,1900-01-01,1100,V,9016.92,30000.00,C,14,C,14,36,1900-01-01,2013-10-15,41120,C1,30.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100003945,2015-01-19,0.00,0.00,3467.35,0.00,0.00,0.00,159.56,0.00,0.00,3074.90,344.80,0.00,206.38,6.08,34.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,335,9,334,0,305,1,2013-10-16,2014-04-16,1900-01-01,1900-01-01,1100,B,3467.35,10000.00,S,7,S,7,26,2014-05-19,2013-10-15,41120,E,100.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100003970,2015-01-19,0.00,0.00,4873.48,0.00,0.00,0.00,216.65,0.00,0.00,2070.70,517.24,0.00,857.40,184.75,372.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,180,5,179,0,309,1,2013-10-17,2014-09-18,1900-01-01,1900-01-01,1100,B,4873.48,20000.00,C,14,C,14,24,2014-10-21,2013-10-16,41120,E,90.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100003988,2015-01-19,9413.45,0.00,0.00,0.00,0.00,0.00,0.00,445.31,0.00,0.00,0.00,0.00,2156.23,64.39,124.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,24,0,311,1,2013-10-17,2015-04-17,1900-01-01,1900-01-01,1100,V,9413.45,30000.00,M,30,M,30,18,1900-01-01,2013-10-16,41120,B1,4.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100004062,2015-01-19,4553.88,0.00,0.00,0.00,0.00,0.00,0.00,53.23,0.00,0.00,0.00,0.00,1955.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,14,0,121,1,2013-10-21,2015-03-09,1900-01-01,1900-01-01,1300,V,4969.42,29000.00,C,14,C,14,36,1900-01-01,2013-10-18,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100004097,2015-01-19,15728.74,0.00,0.00,0.00,0.00,0.00,0.00,689.44,0.00,0.00,0.00,0.00,3591.83,6.64,20.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,6,0,318,1,2013-10-21,2015-04-21,1900-01-01,1900-01-01,1100,V,15728.74,50000.00,M,30,M,30,18,1900-01-01,2013-10-18,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100004208,2015-01-19,0.00,0.00,7936.28,0.00,0.00,0.00,817.15,0.00,214.98,3359.08,646.55,0.00,594.02,58.72,41.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,239,6,238,0,325,1,2013-10-24,2014-10-24,1900-01-01,1900-01-01,1100,B,7936.28,15000.00,M,30,M,30,12,2014-08-25,2013-10-22,41120,E,100.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100004259,2015-01-19,0.00,0.00,16782.84,0.00,0.00,0.00,2495.18,0.00,1059.81,11906.42,1034.48,0.00,274.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,357,8,356,0,331,1,2013-10-28,2014-08-28,1900-01-01,1900-01-01,1100,B,16782.84,20000.00,M,30,M,30,10,2014-04-28,2013-10-23,41120,E,100.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100004330,2015-01-19,0.00,0.00,30173.74,0.00,0.00,0.00,3830.26,0.00,2337.75,17132.80,2198.27,0.00,952.30,108.76,144.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,88.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,323,18,322,0,198,1,2013-10-28,2014-10-27,1900-01-01,1900-01-01,1300,B,30173.74,40000.00,C,14,C,14,26,2014-06-02,2013-10-25,41120,E,100.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100004348,2015-01-19,0.00,0.00,27105.97,0.00,0.00,0.00,3485.32,0.00,3001.50,18832.72,2699.42,0.00,299.09,2.07,23.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,79.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,390,21,361,0,234,1,2013-10-31,2014-10-02,1900-01-01,1900-01-01,1100,B,27105.97,30000.00,C,14,C,14,24,2014-03-25,2013-10-25,41120,E,100.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100004411,2015-01-19,0.00,0.00,40296.27,0.00,0.00,0.00,4758.27,0.00,4764.87,22590.82,1034.48,0.00,1008.18,65.73,41.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,117.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,326,9,325,0,226,1,2013-10-29,2014-10-29,1900-01-01,1900-01-01,1100,B,40296.27,50000.00,M,30,M,30,12,2014-04-28,2013-10-29,41120,E,100.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100004445,2015-01-19,0.00,0.00,11749.67,0.00,0.00,0.00,750.15,0.00,1127.77,5216.43,1034.48,0.00,312.07,88.30,62.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,326,9,325,0,344,1,2013-10-31,2014-10-31,1900-01-01,1900-01-01,1100,B,11749.67,15000.00,M,30,M,30,12,2014-04-30,2013-10-29,41120,E,100.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100004518,2015-01-19,5590.38,0.00,0.00,0.00,0.00,0.00,0.00,163.36,0.00,0.00,0.00,0.00,1287.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,15,0,327,1,2013-10-31,2015-04-30,1900-01-01,1900-01-01,1300,V,5744.76,18000.00,M,30,M,30,18,1900-01-01,2013-10-30,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100004526,2015-01-19,9995.79,0.00,0.00,0.00,0.00,0.00,0.00,292.10,0.00,0.00,0.00,0.00,2290.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,30,0,81,1,2013-10-31,2015-04-30,1900-01-01,1900-01-01,1300,V,9995.79,32000.00,M,30,M,30,18,1900-01-01,2013-10-30,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100004542,2015-01-19,0.00,0.00,2243.06,0.00,0.00,0.00,74.53,0.00,0.00,406.14,0.00,0.00,356.99,57.33,82.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,204,4,203,0,350,1,2013-11-04,2014-08-11,1900-01-01,1900-01-01,1100,B,2243.06,10000.00,C,14,C,14,20,2014-08-18,2013-11-01,41120,E,100.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100004551,2015-01-19,0.00,0.00,1755.34,0.00,0.00,0.00,54.87,0.00,0.00,687.51,193.98,0.00,268.26,52.48,134.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,204,4,203,0,168,1,2013-11-04,2014-08-11,1900-01-01,1900-01-01,1300,B,1755.34,10000.00,C,14,C,14,20,2014-09-29,2013-11-01,41120,E,100.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100004585,2015-01-19,10128.01,0.00,0.00,0.00,0.00,0.00,0.00,180.50,0.00,0.00,0.00,0.00,1860.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,1,0,353,1,2013-11-04,2015-05-04,1900-01-01,1900-01-01,1300,V,10417.61,35000.00,M,30,M,30,18,1900-01-01,2013-11-01,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100004771,2015-01-19,0.00,0.00,3969.34,0.00,0.00,0.00,412.41,0.00,70.32,1895.17,474.10,0.00,257.57,4.43,20.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,237,11,236,0,363,1,2013-11-13,2014-10-15,1900-01-01,1900-01-01,1100,B,3969.34,7500.00,C,14,C,14,24,2014-08-25,2013-11-12,41120,E,100.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100004801,2015-01-19,0.00,0.00,3152.82,0.00,0.00,0.00,75.04,0.00,0.00,752.71,258.62,0.00,743.41,27.97,103.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,98,2,97,0,365,1,2013-11-14,2014-11-14,1900-01-01,1900-01-01,1300,B,3152.82,15000.00,M,30,M,30,12,2015-01-12,2013-11-13,41120,D,75.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100004828,2015-01-19,0.00,0.00,8077.98,0.00,0.00,0.00,706.65,0.00,47.50,3275.07,1034.48,0.00,771.39,113.13,227.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,203,9,202,0,367,1,2013-11-19,2014-10-21,1900-01-01,1900-01-01,1100,B,8077.98,20000.00,C,14,C,14,24,2014-09-29,2013-11-14,41120,E,100.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100004895,2015-01-19,0.00,0.00,3480.73,0.00,0.00,0.00,491.33,0.00,147.11,1801.16,452.62,0.00,127.64,4.33,10.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,274,7,273,0,374,1,2013-11-20,2014-10-20,1900-01-01,1900-01-01,1100,B,3480.73,5000.00,M,30,M,30,11,2014-07-21,2013-11-15,41120,E,100.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100004950,2015-01-19,18957.61,0.00,0.00,0.00,0.00,0.00,0.00,830.98,0.00,0.00,0.00,0.00,3442.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,1,0,378,1,2013-11-21,2015-05-21,1900-01-01,1900-01-01,1100,V,18957.61,50000.00,M,30,M,30,18,1900-01-01,2013-11-19,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100004968,2015-01-19,0.00,0.00,18816.67,6098.12,0.00,0.00,3001.27,0.00,5881.11,9014.30,3362.06,0.00,337.46,33.82,20.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,370,27,355,0,368,1,2013-11-20,2015-04-08,1900-01-01,1900-01-01,1100,B,24914.79,26500.00,C,14,C,14,36,2014-04-14,2013-11-19,41120,E,100.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100004976,2015-01-19,0.01,0.00,13378.98,13263.20,0.00,0.00,4331.65,0.00,2896.74,4443.77,896.51,0.00,1343.20,8.13,22.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,211,7,210,0,379,1,2013-11-22,2015-05-22,1900-01-01,1900-01-01,1100,B,26642.19,35000.00,M,30,M,30,18,2014-09-22,2013-11-21,41120,E,100.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
